0
0,
1500,
2280,
2400,
2340,
2340,
3000,
3120,
3180,
3120,
3120,
3240,
3600,
3600,
3660,
3840,
3780,
3960,
3840,
4080,
4080,
3960,
4080,
4140,
4080,
4140,
4200,
4200,
4200,
5460,
6780,
4200,
4200,
4140,
4260,
4140,
4200,
4260,
4200,
4260,
4200,
4260,
4320,
4260,
4320,
4380,
4320,
4320,
4380,
4380,
4320,
4380,
4380,
4380,
4380,
4440,
4440,
4440,
4380,
5640,
4500,
4440,
4440,
4440,
4380,
4440,
4380,
4500,
4500,
4440,
4440,
4500,
4500,
4560,
4560,
4500,
4500,
4560,
4500,
4560,
4500,
4500,
4500,
4560,
4500,
4620,
4560,
4560,
4500,
4620,
4620,
4560,
4500,
4560,
4620,
4620,
4620,
4560,
4620,
4620,
4560,
4620,
4680,
4560,
4680,
4620,
4680,
4680,
4620,
4560,
4620,
4680,
4680,
4620,
4560,
4620,
4680,
4680,
5940,
4620,
4680,
4680,
4680,
4740,
5940,
4680,
4740,
4680,
4680,
4740,
4740,
4680,
4740
